timestamp,enfant,parent,"Q_CPT_NRJ (l/h)","PUI_CPT_NRJ (kw)","TP_ENT_CPT_NRJ (°)","TP_SORT_CPT_NRJ (°)"
"January 21st 2017, 15:00:00.000",133,200,4.929,369.183,148.811,82.983
"January 21st 2017, 18:00:00.000",133,200,4.58,349.189,148.494,81.622
"January 21st 2017, 21:00:00.000",133,200,4.77,358.478,148.578,82.739
"January 22nd 2017, 00:00:00.000",133,200,4.645,357.683,148.833,81.333
"January 22nd 2017, 03:00:00.000",133,200,4.356,338.961,148.278,80.244
"January 22nd 2017, 06:00:00.000",133,200,4.565,350.544,148.433,81.322
"January 22nd 2017, 09:00:00.000",133,200,5.351,387.5,148.133,84.544
"January 22nd 2017, 12:00:00.000",133,200,4.909,356.944,148.178,84.45
"January 22nd 2017, 15:00:00.000",133,220,4.994,363.25,146.328,82.494
"January 22nd 2017, 18:00:00.000",133,220,5.127,362.45,144.983,82.872
"January 22nd 2017, 21:00:00.000",133,220,5.163,355.256,143.4,82.778
"January 23rd 2017, 00:00:00.000",133,220,4.219,318.311,145.272,79.311
"January 23rd 2017, 03:00:00.000",133,220,4.279,321.422,145.267,79.511
"January 23rd 2017, 06:00:00.000",133,220,5.042,354.956,145.161,82.467
"January 23rd 2017, 09:00:00.000",133,220,5.29,355.356,143.089,83.661
"January 23rd 2017, 12:00:00.000",133,220,5.047,367.011,147.05,83.328
"January 23rd 2017, 15:00:00.000",133,220,4.801,356.239,146.989,82.006
"January 23rd 2017, 18:00:00.000",133,220,4.993,369.422,148.128,83.2
"January 23rd 2017, 21:00:00.000",133,220,4.661,346.189,147.7,82.422
"January 24th 2017, 00:00:00.000",133,220,4.3,333.111,147.844,79.967
"January 24th 2017, 03:00:00.000",133,220,4.197,328.711,147.789,79.328
"January 24th 2017, 06:00:00.000",133,220,4.707,351.922,147.606,81.656
"January 24th 2017, 09:00:00.000",133,220,4.666,350.172,147.883,82.283
"January 24th 2017, 12:00:00.000",133,220,4.512,338,147.167,81.417
"January 24th 2017, 15:00:00.000",133,220,4.711,322.783,141.567,81.033
"January 24th 2017, 18:00:00.000",133,220,4.974,360.072,147.561,83.511
"January 24th 2017, 21:00:00.000",133,220,5.203,354.983,143.017,82.872
"January 25th 2017, 00:00:00.000",133,220,4.084,312.485,145.669,78.777
"January 25th 2017, 03:00:00.000",133,220,3.861,303.772,146.383,77.717
"January 25th 2017, 06:00:00.000",133,220,4.376,336.3,148.222,80.217
"January 25th 2017, 09:00:00.000",133,220,4.425,341.578,148.717,81.106
"January 25th 2017, 12:00:00.000",133,220,4.484,348.244,148.911,80.917
"January 25th 2017, 15:00:00.000",133,220,4.457,345.944,148.75,80.822
"January 25th 2017, 18:00:00.000",133,220,4.864,368.4,148.8,82.228
"January 25th 2017, 21:00:00.000",133,220,4.971,364.161,148.267,83.861
"January 26th 2017, 00:00:00.000",133,220,4.685,353.718,147.88,81.219
"January 26th 2017, 03:00:00.000",133,220,4.415,344.467,148.856,80.367
"January 26th 2017, 06:00:00.000",133,220,5.105,375.572,148.05,83.056
"January 26th 2017, 09:00:00.000",133,220,5.797,396.094,144.744,84.761
"January 26th 2017, 12:00:00.000",133,220,5.151,359.006,145.294,83.844
"January 26th 2017, 15:00:00.000",133,220,4.895,348.633,145.422,82.856
"January 26th 2017, 18:00:00.000",133,220,5.036,359.061,146.061,83.328
"January 26th 2017, 21:00:00.000",133,220,5.058,367.356,146.15,82.572
"January 27th 2017, 00:00:00.000",133,220,4.227,326.528,147.372,79.761
"January 27th 2017, 03:00:00.000",133,220,4.096,316.25,145.972,78.539
"January 27th 2017, 06:00:00.000",133,220,4.628,341.722,146.589,81.572
"January 27th 2017, 09:00:00.000",133,220,4.545,337.994,146.522,80.933
"January 27th 2017, 12:00:00.000",133,220,3.902,306.389,147.867,78.978
"January 27th 2017, 15:00:00.000",133,220,3.206,256.339,144.378,74.178
"January 27th 2017, 18:00:00.000",133,220,3.379,271.839,144.472,74.078
"January 27th 2017, 21:00:00.000",133,220,3.614,282.706,145.094,76.322
"January 28th 2017, 00:00:00.000",133,220,2.969,241.744,142.7,71.633
"January 28th 2017, 03:00:00.000",133,220,2.595,214.344,141.483,69.45
"January 28th 2017, 06:00:00.000",133,220,2.529,211.894,142.139,69.317
"January 28th 2017, 09:00:00.000",133,220,2.757,227.6,144.417,72.383
"January 28th 2017, 12:00:00.000",133,220,3.635,269.728,144.139,78.594
"January 28th 2017, 15:00:00.000",133,220,2.989,233.433,142.094,73.661
"January 28th 2017, 18:00:00.000",133,220,2.996,236.944,142.083,72.556
"January 28th 2017, 21:00:00.000",133,220,2.898,236.05,141.972,70.806
"January 29th 2017, 00:00:00.000",133,220,2.567,209.872,140.028,68.85
"January 29th 2017, 03:00:00.000",133,220,2.51,203.1,139.15,68.794
"January 29th 2017, 06:00:00.000",133,220,2.597,208.861,139.694,69.456
"January 29th 2017, 09:00:00.000",133,220,3.088,246.772,143.5,73.456
"January 29th 2017, 12:00:00.000",133,220,3.326,266.206,145.044,74.922
"January 29th 2017, 15:00:00.000",133,220,3.021,249.294,145.144,72.967
"January 29th 2017, 18:00:00.000",133,220,3.219,258.761,145.45,75.406
"January 29th 2017, 21:00:00.000",133,220,2.87,238.222,145.606,72.7
"January 30th 2017, 00:00:00.000",133,220,2.531,217.228,143.694,69.033
"January 30th 2017, 03:00:00.000",133,220,2.605,200.822,136.711,69.572
"January 30th 2017, 06:00:00.000",133,220,2.541,207.689,141.839,71.167
"January 30th 2017, 09:00:00.000",133,220,2.897,248.572,144.294,69.306
"January 30th 2017, 12:00:00.000",133,220,2.422,208.806,142.933,67.611
"January 30th 2017, 15:00:00.000",133,220,2.145,184.083,142.722,67.178
"January 30th 2017, 18:00:00.000",133,220,2.293,193.378,141.067,67.794
"January 30th 2017, 21:00:00.000",133,220,2.393,197.422,139.506,67.611
"January 31st 2017, 00:00:00.000",133,220,2,170.511,139.067,64.839
"January 31st 2017, 03:00:00.000",133,220,1.833,159.422,138.967,63.433
"January 31st 2017, 06:00:00.000",133,220,2.178,189.35,142.772,66.844
"January 31st 2017, 09:00:00.000",133,220,2.186,192.783,144.017,67.117
"January 31st 2017, 12:00:00.000",133,220,2.051,174.4,141.5,67.311
"January 31st 2017, 15:00:00.000",133,220,2.676,228.8,141.2,65.95
"January 1st 2017, 15:00:00.000",226,220,5.869,291.059,135.371,91.588
"January 1st 2017, 18:00:00.000",226,220,5.835,291.922,135.856,91.689
"January 1st 2017, 21:00:00.000",226,220,5.558,283.394,136.467,91.317
"January 2nd 2017, 00:00:00.000",226,220,4.601,257.439,139.322,89.322
"January 2nd 2017, 03:00:00.000",226,220,3.514,229.194,143.7,86.439
"January 2nd 2017, 06:00:00.000",226,220,4.175,273.506,146.839,89.367
"January 2nd 2017, 09:00:00.000",226,220,3.633,254.122,148.906,87.383
"January 2nd 2017, 12:00:00.000",226,220,4.252,262.128,143.978,88.978
"January 2nd 2017, 15:00:00.000",226,220,4.82,271.811,139.983,89.833
"January 2nd 2017, 18:00:00.000",226,220,4.894,266.817,137.939,89.344
"January 2nd 2017, 21:00:00.000",226,220,4.45,260.289,140.294,88.739
"January 3rd 2017, 00:00:00.000",226,220,3.559,228.644,143.094,86.578
"January 3rd 2017, 03:00:00.000",226,220,3.438,221.606,142.85,86.239
"January 3rd 2017, 06:00:00.000",226,220,4.514,277.117,144.178,89.428
"January 3rd 2017, 09:00:00.000",226,220,4.046,253.011,143.35,87.733
"January 3rd 2017, 12:00:00.000",226,220,4.327,279.517,146.411,89.339
"January 3rd 2017, 15:00:00.000",226,220,3.822,250.183,144.95,87.306
"January 3rd 2017, 18:00:00.000",226,220,4.316,258.55,141.806,88.811
"January 3rd 2017, 21:00:00.000",226,220,4.162,278,147.594,88.856
"January 4th 2017, 00:00:00.000",226,220,3.825,233.706,141.067,87.267
"January 4th 2017, 03:00:00.000",226,220,3.601,215.639,139.072,86.433
"January 4th 2017, 06:00:00.000",226,220,4.564,269.189,141.361,89.228
"January 4th 2017, 09:00:00.000",226,220,3.679,239.417,144.983,87.372
"January 4th 2017, 12:00:00.000",226,220,3.66,242.333,145.411,87.156
"January 4th 2017, 15:00:00.000",226,220,3.531,226.939,142.928,86.156
"January 4th 2017, 18:00:00.000",226,220,3.612,239.889,145.783,87.55
"January 4th 2017, 21:00:00.000",226,220,3.476,236.1,145.911,86.333
"January 5th 2017, 00:00:00.000",226,220,3.219,215.5,144.244,85.572
"January 5th 2017, 03:00:00.000",226,220,3.001,200.35,143.683,85.106
"January 5th 2017, 06:00:00.000",226,220,4.645,267.489,141.467,89.144
"January 5th 2017, 09:00:00.000",226,220,3.628,238.194,145.428,87.111
"January 5th 2017, 12:00:00.000",226,220,3.294,232.572,148.056,86
"January 5th 2017, 15:00:00.000",226,220,3.218,211.894,143.122,85.167
"January 5th 2017, 18:00:00.000",226,220,3.553,235.35,144.578,86.422
"January 5th 2017, 21:00:00.000",226,220,3.463,233.128,146.028,87.039
"January 6th 2017, 00:00:00.000",226,220,3.106,214.044,145.944,85.517
"January 6th 2017, 03:00:00.000",226,220,3.171,207.933,143.05,85.406
"January 6th 2017, 06:00:00.000",226,220,5.11,274.928,139.572,89.883
"January 6th 2017, 09:00:00.000",226,220,5.319,251.944,132.478,90.561
"January 6th 2017, 12:00:00.000",226,220,4.517,255.444,139.106,88.978
"January 6th 2017, 15:00:00.000",226,220,3.874,237.756,141.239,87.2
"January 6th 2017, 18:00:00.000",226,220,3.983,257.533,144.9,88.078
"January 6th 2017, 21:00:00.000",226,220,4.189,266.944,144.706,88.617
"January 7th 2017, 00:00:00.000",226,220,3.811,246.211,144.5,87.75
"January 7th 2017, 03:00:00.000",226,220,3.524,231.728,144.35,86.633
"January 7th 2017, 06:00:00.000",226,220,4.415,275.339,144.744,89.622
"January 7th 2017, 09:00:00.000",226,220,4.116,270.539,146.028,88.211
"January 7th 2017, 12:00:00.000",226,220,4.341,277.633,145.872,89.506
"January 7th 2017, 15:00:00.000",226,220,4.68,274.478,141.75,90.117
"January 7th 2017, 18:00:00.000",226,220,4.477,272.433,142.628,89.089
"January 7th 2017, 21:00:00.000",226,220,4.147,255.194,142.928,88.517
"January 8th 2017, 00:00:00.000",226,220,3.456,227.644,144.283,86.389
"January 8th 2017, 03:00:00.000",226,220,3.154,210.294,143.933,85.483
"January 8th 2017, 06:00:00.000",226,220,3.868,243.472,143.411,87.75
"January 8th 2017, 09:00:00.000",226,220,3.259,221.65,145.761,85.872
"January 8th 2017, 12:00:00.000",226,220,4.384,250.206,138.661,88.267
"January 8th 2017, 15:00:00.000",226,220,4.442,246.756,137.261,88.217
"January 8th 2017, 18:00:00.000",226,220,4.58,260.028,139.644,89.361
"January 8th 2017, 21:00:00.000",226,220,3.731,226.028,140.594,87.111
"January 9th 2017, 00:00:00.000",226,220,2.888,182.417,139.828,84.306
"January 9th 2017, 03:00:00.000",226,240,2.627,168.706,140.028,83.689
"January 9th 2017, 06:00:00.000",226,240,4.122,230.706,138.211,87.356
"January 9th 2017, 09:00:00.000",226,240,2.997,199.483,144.094,85.272
"January 9th 2017, 12:00:00.000",226,240,3.228,212.283,143.661,85.861
"January 9th 2017, 15:00:00.000",226,240,3.345,218.15,143.378,85.95
"January 9th 2017, 18:00:00.000",226,240,3.241,208.044,141.817,85.261
"January 9th 2017, 21:00:00.000",226,240,3.121,203.222,142.55,85.228
"January 10th 2017, 00:00:00.000",226,240,2.79,173.4,138.906,84.3
"January 10th 2017, 03:00:00.000",226,240,2.812,167.306,136.517,84.167
"January 10th 2017, 06:00:00.000",226,240,4.152,240.128,139.617,87.989
"January 10th 2017, 09:00:00.000",226,240,3.212,209.117,143.689,86.028
"January 10th 2017, 12:00:00.000",226,240,3.081,212.094,145.9,84.85
"January 10th 2017, 15:00:00.000",226,240,2.817,192.967,144.667,84.322
"January 10th 2017, 18:00:00.000",226,240,3.161,212.672,145.011,85.711
"January 10th 2017, 21:00:00.000",226,240,3.009,208.15,145.822,84.933
"January 11th 2017, 00:00:00.000",226,240,2.97,173.428,136.111,84.439
"January 11th 2017, 03:00:00.000",226,240,3.216,161.65,128.839,84.656
"January 11th 2017, 06:00:00.000",226,240,4.091,224.4,136.461,87.861
"January 11th 2017, 09:00:00.000",226,240,3.157,197.078,140.661,85.344
"January 11th 2017, 12:00:00.000",226,240,2.965,194.056,142.25,84.617
"January 11th 2017, 15:00:00.000",226,240,2.963,181.511,138.472,84.456
"January 11th 2017, 18:00:00.000",226,240,3.062,191.133,139.967,85.011
"January 11th 2017, 21:00:00.000",226,240,3.083,197.367,141.45,85.194
"January 12th 2017, 00:00:00.000",226,240,2.452,156.711,139.944,83.422
"January 12th 2017, 03:00:00.000",226,240,2.587,154.822,136.111,83.528
"January 12th 2017, 06:00:00.000",226,240,3.806,217.756,138.094,87.144
"January 12th 2017, 09:00:00.000",226,240,3.079,197.939,142.078,85.45
"January 12th 2017, 12:00:00.000",226,240,3.4,196.9,136.972,85.561
"January 12th 2017, 15:00:00.000",226,240,3.392,201.333,138.978,85.978
"January 12th 2017, 18:00:00.000",226,240,3.351,207.439,140.344,85.911
"January 12th 2017, 21:00:00.000",226,240,3.256,199.661,140.044,86.022
"January 13th 2017, 00:00:00.000",226,240,2.971,186.006,139.706,84.767
"January 13th 2017, 03:00:00.000",226,240,2.929,183.667,139.706,84.656
"January 13th 2017, 06:00:00.000",226,240,4.676,263.878,139.906,89.172
"January 13th 2017, 09:00:00.000",226,240,3.815,240.367,142.711,87.161
"January 13th 2017, 12:00:00.000",226,240,3.96,248.089,143.206,87.761
"January 13th 2017, 15:00:00.000",226,240,3.797,236.256,142.05,87.189
"January 13th 2017, 18:00:00.000",226,240,3.997,252.578,143.783,88.167
"January 13th 2017, 21:00:00.000",226,240,3.751,241.822,144.383,87.606
"January 14th 2017, 00:00:00.000",226,240,3.235,211.633,143.239,85.75
"January 14th 2017, 03:00:00.000",226,240,3.118,196.872,140.556,85.028
"January 14th 2017, 06:00:00.000",226,240,3.983,249.606,143.378,88.1
"January 14th 2017, 09:00:00.000",226,240,4.203,253.967,141.928,88.433
"January 14th 2017, 12:00:00.000",226,240,4.233,263.106,143.694,89.144
"January 14th 2017, 15:00:00.000",226,240,4.501,256.228,139.372,88.906
"January 14th 2017, 18:00:00.000",226,240,4.093,253.089,142.744,88.306
"January 14th 2017, 21:00:00.000",226,240,3.952,232.767,139.583,87.517
"January 15th 2017, 00:00:00.000",226,240,3.391,215.194,141.567,85.839
"January 15th 2017, 03:00:00.000",226,240,3.412,209.744,140.033,85.9
"January 15th 2017, 06:00:00.000",226,240,4.697,259.889,138.444,89.156
"January 15th 2017, 09:00:00.000",226,240,4.384,244.439,137.722,88.344
"January 15th 2017, 12:00:00.000",226,240,4.913,279.294,140.556,90.333
"January 15th 2017, 15:00:00.000",226,240,4.337,271.283,144.044,88.961
"January 15th 2017, 18:00:00.000",226,240,4.809,293.639,144.25,90.089
"January 15th 2017, 21:00:00.000",226,240,4.401,249.706,138.833,88.394
"January 16th 2017, 00:00:00.000",226,240,3.871,218.639,136.778,86.956
"January 16th 2017, 03:00:00.000",226,240,3.588,208.456,137.25,86.189
"January 16th 2017, 06:00:00.000",226,240,4.435,274.728,143.978,89.55
"January 16th 2017, 09:00:00.000",226,240,4.456,258.35,139.883,88.822
"January 16th 2017, 12:00:00.000",226,240,4.559,241.522,136.211,88.361
"January 16th 2017, 15:00:00.000",226,240,5.059,242.911,131.844,89.35
"January 16th 2017, 18:00:00.000",226,240,4.165,262.922,144.589,88.817
"January 16th 2017, 21:00:00.000",226,240,4.29,247.25,139.317,88.239
"January 17th 2017, 00:00:00.000",226,240,3.553,221.367,141.039,86.3
"January 17th 2017, 03:00:00.000",226,240,3.715,224.1,139.789,86.75
"January 17th 2017, 06:00:00.000",226,240,5.483,307.672,141.5,91.117
"January 17th 2017, 09:00:00.000",226,240,5.146,276.111,138.061,90.494
"January 17th 2017, 12:00:00.000",226,240,4.452,269.578,142.844,89.017
"January 17th 2017, 15:00:00.000",226,240,4.328,274.789,145.461,88.772
"January 17th 2017, 18:00:00.000",226,240,6.111,296.706,134.883,91.906
"January 17th 2017, 21:00:00.000",226,240,6.084,296.761,135.894,92.233
"January 18th 2017, 00:00:00.000",226,240,4.37,256.056,140.411,88.617
"January 18th 2017, 03:00:00.000",226,240,4.043,251.5,142.944,88.189
"January 18th 2017, 06:00:00.000",226,240,5.321,324.183,144.589,90.689
"January 18th 2017, 09:00:00.000",226,240,4.275,257.678,138.111,78.033
"January 18th 2017, 12:00:00.000",226,240,4.207,258.828,122.339,68.533
"January 18th 2017, 15:00:00.000",226,240,5.512,312.183,138.239,88.15
"January 18th 2017, 18:00:00.000",226,240,5.194,306.494,143.394,91.339
"January 18th 2017, 21:00:00.000",226,240,4.817,299.972,145.939,90.672
"January 19th 2017, 00:00:00.000",226,240,4.579,257.744,138.472,88.733
"January 19th 2017, 03:00:00.000",226,240,4.359,255.761,139.906,88.289
"January 19th 2017, 06:00:00.000",226,240,5.834,334.267,142.044,91.189
"January 19th 2017, 09:00:00.000",226,240,5.878,309.233,138.5,92.106
"January 19th 2017, 12:00:00.000",226,240,5.5,300.778,139.533,91.306
"January 19th 2017, 15:00:00.000",226,240,4.827,287.2,142.428,90.033
"January 19th 2017, 18:00:00.000",226,240,5.592,304.322,140.211,91.889
"January 19th 2017, 21:00:00.000",226,240,4.967,301.372,144.011,90.333
"January 20th 2017, 00:00:00.000",226,240,4.239,265.194,143.489,88.483
"January 20th 2017, 03:00:00.000",226,240,4.075,257.033,143.367,87.95
"January 20th 2017, 06:00:00.000",226,240,5.94,336.444,141.817,91.378
"January 20th 2017, 09:00:00.000",226,240,6.139,309.739,136.511,92.011
"January 20th 2017, 12:00:00.000",226,240,6.3,310.95,136.1,92.439
"January 20th 2017, 15:00:00.000",226,240,5.058,290.417,141.417,90.556
"January 20th 2017, 18:00:00.000",226,240,5.032,301.394,143.633,90.633
"January 20th 2017, 21:00:00.000",226,240,5.151,296.094,141.55,90.75
"January 21st 2017, 00:00:00.000",226,240,4.446,273.811,143.211,88.761
"January 21st 2017, 03:00:00.000",226,240,4.16,260.456,143.25,88.239
"January 21st 2017, 06:00:00.000",226,240,5.506,320.172,143.683,91.806
"January 21st 2017, 09:00:00.000",226,240,5.941,323.406,140.867,92.278
"January 21st 2017, 12:00:00.000",226,240,6.235,331.606,140.406,93.4
"January 21st 2017, 15:00:00.000",226,240,5.116,299.767,142.367,90.694
"January 21st 2017, 18:00:00.000",226,240,5.043,296.3,142.217,90.311
"January 21st 2017, 21:00:00.000",226,240,5.072,294.6,142.306,90.961
"January 22nd 2017, 00:00:00.000",226,240,4.369,269.206,142.956,88.672
"January 22nd 2017, 03:00:00.000",226,240,3.948,250.261,143.106,87.45
"January 22nd 2017, 06:00:00.000",226,240,5.384,307.017,142.556,91.289
"January 22nd 2017, 09:00:00.000",226,240,5.343,307.75,142.578,91.311
"January 22nd 2017, 12:00:00.000",226,240,5.913,315.483,139.35,92.15
"January 22nd 2017, 15:00:00.000",226,240,4.374,268.156,142.456,88.411
"January 22nd 2017, 18:00:00.000",226,240,5.92,325.278,140.278,91.667
"January 22nd 2017, 21:00:00.000",226,240,4.939,281.872,140.622,90.178
"January 23rd 2017, 00:00:00.000",226,240,3.947,239.844,140.856,87.372
"January 23rd 2017, 03:00:00.000",226,240,3.841,234.872,140.639,86.933
"January 23rd 2017, 06:00:00.000",226,240,4.737,307.972,148.406,90.333
"January 23rd 2017, 09:00:00.000",226,240,5.429,290.917,138.7,91.394
"January 23rd 2017, 12:00:00.000",226,240,5.584,295.844,138,91.289
"January 23rd 2017, 15:00:00.000",226,240,4.322,275.017,145.189,89.156
"January 23rd 2017, 18:00:00.000",226,240,5,304.844,144.456,90.794
"January 23rd 2017, 21:00:00.000",226,240,5.785,296.517,136.733,91.333
"January 24th 2017, 00:00:00.000",226,240,4.343,260.272,141.639,88.794
"January 24th 2017, 03:00:00.000",226,240,4.045,251.278,142.222,87.678
"January 24th 2017, 06:00:00.000",226,240,5.539,322.667,143.311,91.322
"January 24th 2017, 09:00:00.000",226,240,5.452,295.956,139.517,91.517
"January 24th 2017, 12:00:00.000",226,240,5.011,289.206,141.517,90.644
"January 24th 2017, 15:00:00.000",226,240,4.909,284.167,142.194,90.322
"January 24th 2017, 18:00:00.000",226,240,3.966,293.428,153.717,88.644
"January 24th 2017, 21:00:00.000",226,240,4.683,294.544,145.639,90.094
"January 25th 2017, 00:00:00.000",226,240,3.971,242.962,141.308,87.515
"January 25th 2017, 03:00:00.000",226,240,3.791,235.206,141.5,86.994
"January 25th 2017, 06:00:00.000",226,240,5.336,299.983,141.861,91.078
"January 25th 2017, 09:00:00.000",226,240,5.007,274.183,139.156,90.156
"January 25th 2017, 12:00:00.000",226,240,4.48,284.017,145.294,89.467
"January 25th 2017, 15:00:00.000",226,240,4.446,281.617,144.806,89.067
"January 25th 2017, 18:00:00.000",226,240,5.131,301.994,142.883,90.944
"January 25th 2017, 21:00:00.000",226,240,5.23,305.889,142.789,91.217
"January 26th 2017, 00:00:00.000",226,240,4.597,285.172,143.46,89.199
"January 26th 2017, 03:00:00.000",226,240,4.131,262.294,143.894,88.133
"January 26th 2017, 06:00:00.000",226,240,5.45,336.45,144.433,89.978
"January 26th 2017, 09:00:00.000",226,240,5.95,317.8,137.539,90.467
"January 26th 2017, 12:00:00.000",226,240,4.64,303.139,148.15,90.378
"January 26th 2017, 15:00:00.000",226,240,4.438,276.728,143.422,88.622
"January 26th 2017, 18:00:00.000",226,240,5.394,296.244,139.233,90.778
"January 26th 2017, 21:00:00.000",226,240,5.104,293.656,140.928,90.206
"January 27th 2017, 00:00:00.000",226,240,4.108,255.517,142.544,87.678
"January 27th 2017, 03:00:00.000",226,240,3.856,240.844,142.189,87.311
"January 27th 2017, 06:00:00.000",226,240,4.245,253.678,140.867,88.328
"January 27th 2017, 09:00:00.000",226,240,5.073,309.844,140.367,87.233
"January 27th 2017, 12:00:00.000",226,240,4.951,310.317,146.928,91.3
"January 27th 2017, 15:00:00.000",226,240,4.153,255.611,142.15,87.85
"January 27th 2017, 18:00:00.000",226,240,4.293,261.678,141.433,87.867
"January 27th 2017, 21:00:00.000",226,240,3.706,230.144,141.456,86.667
"January 28th 2017, 00:00:00.000",226,240,3.12,196.367,139.778,84.483
"January 28th 2017, 03:00:00.000",226,240,2.968,181.861,138.011,84.1
"January 28th 2017, 06:00:00.000",226,240,3.675,217.944,138.894,86.372
"January 28th 2017, 09:00:00.000",226,240,3.36,211.156,140.889,85.5
"January 28th 2017, 12:00:00.000",226,240,3.985,244.139,140.778,86.811
"January 28th 2017, 15:00:00.000",226,240,3.279,199.55,138.639,85.111
"January 28th 2017, 18:00:00.000",226,240,3.352,203.728,138.778,85.383
"January 28th 2017, 21:00:00.000",226,240,3.231,197.844,138.961,85.072
"January 29th 2017, 00:00:00.000",226,240,2.702,164.883,137.189,83.528
"January 29th 2017, 03:00:00.000",226,240,2.799,165.3,135.639,83.794
"January 29th 2017, 06:00:00.000",226,240,3.663,210.389,136.939,86.133
"January 29th 2017, 09:00:00.000",226,240,3.547,217.106,139.839,86.017
"January 29th 2017, 12:00:00.000",226,240,3.708,232.783,142.028,86.806
"January 29th 2017, 15:00:00.000",226,240,3.781,237.178,142.2,86.956
"January 29th 2017, 18:00:00.000",226,240,4.116,253.161,142.539,88.15
"January 29th 2017, 21:00:00.000",226,240,3.08,198.511,142.094,85.25
"January 30th 2017, 00:00:00.000",226,240,2.689,176.183,141.072,83.622
"January 30th 2017, 03:00:00.000",226,240,2.687,156.244,134.294,83.161
"January 30th 2017, 06:00:00.000",226,240,3.87,223.006,137.517,86.644
"January 30th 2017, 09:00:00.000",226,240,2.957,190.133,141.256,84.683
"January 30th 2017, 12:00:00.000",226,240,3.195,200.389,139.756,84.633
"January 30th 2017, 15:00:00.000",226,240,2.814,179.333,139.767,83.828
"January 30th 2017, 18:00:00.000",226,240,2.968,182.239,138.6,84.233
"January 30th 2017, 21:00:00.000",226,240,3.093,181.444,136.289,84.467
"January 31st 2017, 00:00:00.000",226,240,2.251,135.95,135.439,82.344
"January 31st 2017, 03:00:00.000",226,240,2.074,125.272,135.028,81.989
"January 31st 2017, 06:00:00.000",226,240,3.113,186.522,137.789,84.75
"January 31st 2017, 09:00:00.000",226,240,2.198,148.472,141.744,82.461
"January 31st 2017, 12:00:00.000",226,240,2.433,151.456,137.722,83.033
"January 31st 2017, 15:00:00.000",226,240,2.218,140.9,137.5,81.65
"January 1st 2017, 15:00:00.000",210,240,4.809,358.3,149.065,84.124
"January 1st 2017, 18:00:00.000",210,240,5.052,366.289,148.172,84.639
"January 1st 2017, 21:00:00.000",210,240,4.702,353.65,149.056,83.15
"January 2nd 2017, 00:00:00.000",210,240,4.024,320.072,151.022,81.322
"January 2nd 2017, 03:00:00.000",210,240,3.513,292.806,151.494,78.8
"January 2nd 2017, 06:00:00.000",210,240,3.921,318.767,150.972,79.917
"January 2nd 2017, 09:00:00.000",210,240,4.372,337.583,150.228,82.506
"January 2nd 2017, 12:00:00.000",210,240,4.554,351.694,150.439,82.811
"January 2nd 2017, 15:00:00.000",210,240,4.446,345.878,151.044,82.794
"January 2nd 2017, 18:00:00.000",210,240,4.539,354.117,151.583,83.328
"January 2nd 2017, 21:00:00.000",210,240,4.476,351.044,151.761,83.067
"January 3rd 2017, 00:00:00.000",210,240,3.662,302.322,151.817,79.572
"January 3rd 2017, 03:00:00.000",210,240,3.425,286.067,151.744,78.856
"January 3rd 2017, 06:00:00.000",210,240,4.177,323.222,149.783,81.506
"January 3rd 2017, 09:00:00.000",210,240,4.562,342.611,148.256,82.339
"January 3rd 2017, 12:00:00.000",210,240,4.473,340.972,149.111,82.367
"January 3rd 2017, 15:00:00.000",210,240,4.035,318.05,149.544,80.5
"January 3rd 2017, 18:00:00.000",210,240,4.351,337.478,149.889,81.867
"January 3rd 2017, 21:00:00.000",210,240,4.315,333.044,149.806,82.25
"January 4th 2017, 00:00:00.000",210,240,3.776,293.883,147.872,79.811
"January 4th 2017, 03:00:00.000",210,240,3.39,270.494,147.183,77.517
"January 4th 2017, 06:00:00.000",210,240,4.122,306.361,146.428,81.1
"January 4th 2017, 09:00:00.000",210,240,3.898,305.828,149.328,80.506
"January 4th 2017, 12:00:00.000",210,240,3.954,311.422,149.689,80.656
"January 4th 2017, 15:00:00.000",210,240,3.577,290.511,150.344,79.439
"January 4th 2017, 18:00:00.000",210,240,3.681,301.361,152.022,80.261
"January 4th 2017, 21:00:00.000",210,240,4.007,326.183,152.278,81.128
"January 5th 2017, 00:00:00.000",210,240,3.276,271.817,150.667,78.122
"January 5th 2017, 03:00:00.000",210,240,3.031,258.194,151.067,76.817
"January 5th 2017, 06:00:00.000",210,240,4.077,320.378,150.122,80.983
"January 5th 2017, 09:00:00.000",210,240,4.084,321.65,150.294,81.767
"January 5th 2017, 12:00:00.000",210,240,3.672,297.283,150.556,79.789
"January 5th 2017, 15:00:00.000",210,240,3.614,293.922,149.15,78.917
"January 5th 2017, 18:00:00.000",210,240,4.014,321.278,151.778,81.717
"January 5th 2017, 21:00:00.000",210,240,4.036,326.189,152.689,82.272
"January 6th 2017, 00:00:00.000",210,240,3.525,291.817,150.65,78.3
"January 6th 2017, 03:00:00.000",210,240,3.266,271.767,150.539,77.922
"January 6th 2017, 06:00:00.000",210,240,3.975,320.561,151.2,80.206
"January 6th 2017, 09:00:00.000",210,240,4.362,341.433,150.222,81.733
"January 6th 2017, 12:00:00.000",210,240,4.322,339.794,150.394,81.567
"January 6th 2017, 15:00:00.000",210,240,3.849,308.611,150.744,80.367
"January 6th 2017, 18:00:00.000",210,240,4.287,337.328,151.289,82.167
